STATE,COUNTY,TRACT,NAME,ct10,ct9,MSSAdef,NCHS_County,NCHS_CBSA,NCHS_2013code,NCHS_2006code,NCHS_1990basedcode,NCHS2013_text
6,101,50201,502.01,6101050201,101050201,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,87,101200,1012,6087101200,87101200,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110100,1101,6087110100,87110100,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110200,1102,6087110200,87110200,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110300,1103,6087110300,87110300,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110400,1104,6087110400,87110400,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110501,1105.01,6087110501,87110501,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110502,1105.02,6087110502,87110502,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,110700,1107,6087110700,87110700,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,87,120200,1202,6087120200,87120200,Rural,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,81,605700,6057,6081605700,81605700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,605800,6058,6081605800,81605800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,605900,6059,6081605900,81605900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606100,6061,6081606100,81606100,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606200,6062,6081606200,81606200,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606300,6063,6081606300,81606300,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606400,6064,6081606400,81606400,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,85,506304,5063.04,6085506304,85506304,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506305,5063.05,6085506305,85506305,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506401,5064.01,6085506401,85506401,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506402,5064.02,6085506402,85506402,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506502,5065.02,6085506502,85506502,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506503,5065.03,6085506503,85506503,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506601,5066.01,6085506601,85506601,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506603,5066.03,6085506603,85506603,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506604,5066.04,6085506604,85506604,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506606,5066.06,6085506606,85506606,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506701,5067.01,6085506701,85506701,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506702,5067.02,6085506702,85506702,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506703,5067.03,6085506703,85506703,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506801,5068.01,6085506801,85506801,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506802,5068.02,6085506802,85506802,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506804,5068.04,6085506804,85506804,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,506900,5069,6085506900,85506900,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507001,5070.01,6085507001,85507001,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,89,12200,122,6089012200,89012200,Rural,Shasta County,"Redding, CA",4,4,4,Small merto
6,89,12301,123.01,6089012301,89012301,Rural,Shasta County,"Redding, CA",4,4,4,Small merto
6,89,12302,123.02,6089012302,89012302,Rural,Shasta County,"Redding, CA",4,4,4,Small merto
6,89,12303,123.03,6089012303,89012303,Rural,Shasta County,"Redding, CA",4,4,4,Small merto
6,89,12702,127.02,6089012702,89012702,Frontier,Shasta County,"Redding, CA",4,4,4,Small merto
6,93,400,4,6093000400,93000400,Rural,Siskiyou County,0,6,6,6,Non-core
6,93,600,6,6093000600,93000600,Frontier,Siskiyou County,0,6,6,6,Non-core
6,101,50202,502.02,6101050202,101050202,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50302,503.02,6101050302,101050302,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50401,504.01,6101050401,101050401,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50402,504.02,6101050402,101050402,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50403,504.03,6101050403,101050403,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50503,505.03,6101050503,101050503,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50504,505.04,6101050504,101050504,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50601,506.01,6101050601,101050601,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50603,506.03,6101050603,101050603,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50701,507.01,6101050701,101050701,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50702,507.02,6101050702,101050702,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,50800,508,6101050800,101050800,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,51000,510,6101051000,101051000,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,101,51100,511,6101051100,101051100,Rural,Sutter County,"Yuba City, CA",4,4,4,Small merto
6,87,101000,1010,6087101000,87101000,Urban,Santa Cruz County,"Santa Cruz-Watsonville, CA",3,3,2,Medium metro
6,81,606500,6065,6081606500,81606500,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606700,6067,6081606700,81606700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606800,6068,6081606800,81606800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,606900,6069,6081606900,81606900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607000,6070,6081607000,81607000,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607200,6072,6081607200,81607200,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607300,6073,6081607300,81607300,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607400,6074,6081607400,81607400,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607500,6075,6081607500,81607500,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607701,6077.01,6081607701,81607701,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607702,6077.02,6081607702,81607702,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607800,6078,6081607800,81607800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,607900,6079,6081607900,81607900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608002,6080.02,6081608002,81608002,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608004,6080.04,6081608004,81608004,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608013,6080.13,6081608013,81608013,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608023,6080.23,6081608023,81608023,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608300,6083,6081608300,81608300,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608400,6084,6081608400,81608400,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608501,6085.01,6081608501,81608501,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608600,6086,6081608600,81608600,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608700,6087,6081608700,81608700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,85,507002,5070.02,6085507002,85507002,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507100,5071,6085507100,85507100,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507205,5072.05,6085507205,85507205,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507206,5072.06,6085507206,85507206,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507301,5073.01,6085507301,85507301,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507302,5073.02,6085507302,85507302,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507401,5074.01,6085507401,85507401,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507402,5074.02,6085507402,85507402,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507600,5076,6085507600,85507600,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507701,5077.01,6085507701,85507701,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507702,5077.02,6085507702,85507702,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507703,5077.03,6085507703,85507703,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507805,5078.05,6085507805,85507805,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507808,5078.08,6085507808,85507808,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507903,5079.03,6085507903,85507903,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507904,5079.04,6085507904,85507904,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,507905,5079.05,6085507905,85507905,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508001,5080.01,6085508001,85508001,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508003,5080.03,6085508003,85508003,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,93,702,7.02,6093000702,93000702,Rural,Siskiyou County,0,6,6,6,Non-core
6,93,703,7.03,6093000703,93000703,Rural,Siskiyou County,0,6,6,6,Non-core
6,93,1000,10,6093001000,93001000,Rural,Siskiyou County,0,6,6,6,Non-core
6,93,1100,11,6093001100,93001100,Rural,Siskiyou County,0,6,6,6,Non-core
6,95,250103,2501.03,6095250103,95250103,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250104,2501.04,6095250104,95250104,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250105,2501.05,6095250105,95250105,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250106,2501.06,6095250106,95250106,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250300,2503,6095250300,95250300,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250400,2504,6095250400,95250400,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250501,2505.01,6095250501,95250501,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250502,2505.02,6095250502,95250502,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250604,2506.04,6095250604,95250604,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250605,2506.05,6095250605,95250605,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250701,2507.01,6095250701,95250701,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250801,2508.01,6095250801,95250801,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,250900,2509,6095250900,95250900,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,103,200,2,6103000200,103000200,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,400,4,6103000400,103000400,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,500,5,6103000500,103000500,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,600,6,6103000600,103000600,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,700,7,6103000700,103000700,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,800,8,6103000800,103000800,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,900,9,6103000900,103000900,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,81,608800,6088,6081608800,81608800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,608900,6089,6081608900,81608900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609000,6090,6081609000,81609000,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609100,6091,6081609100,81609100,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609202,6092.02,6081609202,81609202,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609400,6094,6081609400,81609400,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609500,6095,6081609500,81609500,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609601,6096.01,6081609601,81609601,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609603,6096.03,6081609603,81609603,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609700,6097,6081609700,81609700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609800,6098,6081609800,81609800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,609900,6099,6081609900,81609900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610000,6100,6081610000,81610000,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610201,6102.01,6081610201,81610201,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610202,6102.02,6081610202,81610202,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610203,6102.03,6081610203,81610203,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610302,6103.02,6081610302,81610302,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610303,6103.03,6081610303,81610303,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,85,508004,5080.04,6085508004,85508004,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508102,5081.02,6085508102,85508102,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508202,5082.02,6085508202,85508202,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508203,5082.03,6085508203,85508203,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508204,5082.04,6085508204,85508204,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508301,5083.01,6085508301,85508301,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508304,5083.04,6085508304,85508304,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,85,508401,5084.01,6085508401,85508401,Urban,Santa Clara County,"San Jose-Sunnyvale-Santa Clara, CA",1,1,1,Large central metro
6,107,800,8,6107000800,107000800,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,900,9,6107000900,107000900,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1003,10.03,6107001003,107001003,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1005,10.05,6107001005,107001005,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1006,10.06,6107001006,107001006,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1100,11,6107001100,107001100,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1200,12,6107001200,107001200,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1301,13.01,6107001301,107001301,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1302,13.02,6107001302,107001302,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,95,251100,2511,6095251100,95251100,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251200,2512,6095251200,95251200,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251300,2513,6095251300,95251300,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251400,2514,6095251400,95251400,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251600,2516,6095251600,95251600,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251701,2517.01,6095251701,95251701,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251802,2518.02,6095251802,95251802,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251803,2518.03,6095251803,95251803,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251804,2518.04,6095251804,95251804,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251901,2519.01,6095251901,95251901,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,251903,2519.03,6095251903,95251903,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252000,2520,6095252000,95252000,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252102,2521.02,6095252102,95252102,Rural,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252103,2521.03,6095252103,95252103,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252104,2521.04,6095252104,95252104,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252106,2521.06,6095252106,95252106,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252107,2521.07,6095252107,95252107,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252108,2521.08,6095252108,95252108,Urban,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,95,252201,2522.01,6095252201,95252201,Rural,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
6,103,1000,10,6103001000,103001000,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,103,1100,11,6103001100,103001100,Rural,Tehama County,"Red Bluff, CA",5,5,5,Micropolitan
6,107,201,2.01,6107000201,107000201,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,202,2.02,6107000202,107000202,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,301,3.01,6107000301,107000301,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,302,3.02,6107000302,107000302,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,402,4.02,6107000402,107000402,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,501,5.01,6107000501,107000501,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,502,5.02,6107000502,107000502,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,600,6,6107000600,107000600,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,111,4600,46,6111004600,111004600,Urban,Ventura County,"Oxnard-Thousand Oaks-Ventura, CA",3,3,2,Medium metro
6,111,4704,47.04,6111004704,111004704,Urban,Ventura County,"Oxnard-Thousand Oaks-Ventura, CA",3,3,2,Medium metro
6,111,4711,47.11,6111004711,111004711,Urban,Ventura County,"Oxnard-Thousand Oaks-Ventura, CA",3,3,2,Medium metro
6,81,610304,6103.04,6081610304,81610304,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610500,6105,6081610500,81610500,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610602,6106.02,6081610602,81610602,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610700,6107,6081610700,81610700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610800,6108,6081610800,81610800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,610900,6109,6081610900,81610900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611000,6110,6081611000,81611000,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611100,6111,6081611100,81611100,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611300,6113,6081611300,81611300,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611400,6114,6081611400,81611400,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611500,6115,6081611500,81611500,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611700,6117,6081611700,81611700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611800,6118,6081611800,81611800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,611900,6119,6081611900,81611900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,612000,6120,6081612000,81612000,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,612500,6125,6081612500,81612500,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,612600,6126,6081612600,81612600,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,612700,6127,6081612700,81612700,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,612800,6128,6081612800,81612800,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,81,612900,6129,6081612900,81612900,Urban,San Mateo County,"San Francisco-Oakland-Hayward, CA",2,2,2,Large fringe metro
6,107,1400,14,6107001400,107001400,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1502,15.02,6107001502,107001502,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1601,16.01,6107001601,107001601,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1602,16.02,6107001602,107001602,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1703,17.03,6107001703,107001703,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1704,17.04,6107001704,107001704,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1901,19.01,6107001901,107001901,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,1902,19.02,6107001902,107001902,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2002,20.02,6107002002,107002002,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2004,20.04,6107002004,107002004,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2006,20.06,6107002006,107002006,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2007,20.07,6107002007,107002007,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2009,20.09,6107002009,107002009,Urban,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2100,21,6107002100,107002100,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2202,22.02,6107002202,107002202,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2204,22.04,6107002204,107002204,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2302,23.02,6107002302,107002302,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2303,23.03,6107002303,107002303,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2304,23.04,6107002304,107002304,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,107,2400,24,6107002400,107002400,Rural,Tulare County,"Visalia-Porterville, CA",3,3,3,Medium metro
6,95,252202,2522.02,6095252202,95252202,Rural,Solano County,"Vallejo-Fairfield, CA",3,3,2,Medium metro
